,name,genre,episodes,rating,members,type_Movie,type_Music,type_ONA,type_OVA,type_Special,type_TV
5202,Code-E,"Comedy, Romance, School, Sci-Fi, Slice of Life",12,6.52,12238,0,0,0,0,0,1
5203,Demashita! Powerpuff Girls Z,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",52,6.52,13624,0,0,0,0,0,1
5204,Fastening Days,"Kids, Magic",2,6.52,3076,0,0,1,0,0,0
5205,Fushigi no Kuni no Alice,"Adventure, Fantasy, Kids",52,6.52,1594,0,0,0,0,0,1
5206,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,"Action, Adventure, Mecha, Sci-Fi",1,6.52,208,0,0,0,1,0,0
5207,Harukanaru Toki no Naka de: Hachiyou Shou Specials,"Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",8,6.52,1773,0,0,0,0,1,0
5208,Hello Harinezumi: Satsui no Ryoubun,"Drama, Mystery, Psychological, Seinen",1,6.52,1213,0,0,0,1,0,0
5209,I&#039;ll/CKBC,"Action, School, Shounen, Sports",2,6.52,3425,0,0,0,1,0,0
5210,Itsuka Tenma no Kuro Usagi Special,"Comedy, Ecchi",1,6.52,3251,0,0,0,0,1,0
5211,Just Awake,"Action, Music, Sci-Fi",1,6.52,1057,0,1,0,0,0,0
5212,Kigyou Senshi Arslan,"Comedy, Parody",6,6.51,2323,0,0,1,0,0,0
5213,Kita e.: Diamond Dust Drops Special,"Drama, Slice of Life",1,6.52,804,0,0,0,0,1,0
5214,Kite Liberator,"Action, Drama, Sci-Fi",1,6.52,15827,0,0,0,1,0,0
5215,Komadori Eiga: Komaneko,"Kids, Slice of Life",1,6.52,238,1,0,0,0,0,0
5216,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Comedy,4,6.52,6946,1,0,0,0,0,0
5217,Mega Man,"Action, Adventure, Comedy",27,6.52,3263,0,0,0,0,0,1
5218,Mini Hama: Minimum Hamatora,"Comedy, Mystery, School, Shounen, Super Power",8,6.53,1947,0,0,0,0,0,1
5219,Mobile Suit SD Gundam Mk I,"Mecha, Parody, Sci-Fi",3,6.52,2371,0,0,0,0,1,0
5220,My Life,"Drama, Slice of Life",1,6.52,1507,0,0,1,0,0,0
5221,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,"Drama, Ecchi, Fantasy, Harem, Romance",1,6.52,8216,0,0,0,1,0,0
5222,Pia Carrot e Youkoso!! 2 DX,"Comedy, Romance",6,6.52,1425,0,0,0,1,0,0
5223,Pokemon: Pikachu no Natsumatsuri,"Action, Comedy, Fantasy, Kids",1,6.52,3586,0,0,0,0,1,0
5224,Queen&#039;s Blade OVA,"Action, Adventure, Ecchi, Fantasy",2,6.52,8935,0,0,0,1,0,0
5225,Renkyori Enai,Music,1,6.52,719,0,1,0,0,0,0
5226,Rokushin Gattai GodMars,"Action, Mecha, Sci-Fi, Space",64,6.52,917,0,0,0,0,0,1
5227,Sakura Taisen: Sumire,"Adventure, Drama, Mecha, Sci-Fi, Shounen",1,6.52,1655,0,0,0,1,0,0
5228,Sekai Meisaku Douwa: Oyayubi Hime,"Fantasy, Kids",1,6.52,432,1,0,0,0,0,0
5229,Soukou Kihei Votoms Recaps,"Action, Drama, Mecha, Military, Sci-Fi",4,6.52,358,0,0,0,1,0,0
5230,Tanken Driland,"Adventure, Fantasy",37,6.52,4058,0,0,0,0,0,1
5231,The iDOLM@STER Million Live! &quot;Dreaming!&quot; Animation PV,Music,1,6.52,658,0,1,0,0,0,0
5232,TO,"Action, Sci-Fi",2,6.52,3869,0,0,0,1,0,0
5233,To Heart 2 Special,"Drama, Romance, School",1,6.52,2599,0,0,0,0,1,0
5234,Torajima no Miime,Slice of Life,2,6.52,331,0,0,0,0,1,0
5235,Umi no Triton (1979),"Adventure, Fantasy, Shounen",2,6.52,235,1,0,0,0,0,0
5236,Utawarerumono OVA Picture Drama,"Comedy, Fantasy",3,6.52,3359,0,0,0,0,1,0
5237,Wolf Daddy,Fantasy,1,6.52,552,1,0,0,0,0,0
5238,Yasashii March: The Tender March,Music,1,6.52,699,0,1,0,0,0,0
5239,Youjuu Toshi,"Action, Adventure, Demons, Drama, Horror, Super Power",1,6.52,13480,1,0,0,0,0,0
5240,Yurumates 3D Plus,"Comedy, Seinen, Slice of Life",13,6.52,3276,0,0,0,0,0,1
5241,.hack//Versus: The Thanatos Report,"Action, Game, Sci-Fi",1,6.51,4474,0,0,0,0,1,0
5242,Ajin Senshi,"Fantasy, Sci-Fi",1,6.51,603,1,0,0,0,0,0
5243,Cinnamon the Movie,Fantasy,1,6.51,493,1,0,0,0,0,0
5244,Fushigi na Koala Blinky,"Adventure, Comedy, Fantasy, Kids",26,6.51,480,0,0,0,0,0,1
5245,Gakkatsu! 2nd Season,"Comedy, School",25,6.51,1177,0,0,0,0,0,1
5246,Gangsta. Recap,"Action, Drama, Seinen",1,6.51,10234,0,0,0,0,1,0
5247,Hidamari Sketch x 365 Recap,"Comedy, School, Slice of Life",1,6.51,424,0,0,0,0,1,0
5248,High School! Kimengumi (Movie),"Action, Comedy, Parody, Romance, School, Shounen",1,6.51,270,1,0,0,0,0,0
5249,Kyoto Animation: Megane-hen,Thriller,1,6.51,5705,0,0,0,0,1,0
5250,Kyoukaisenjou no Horizon Specials,"Comedy, Fantasy, School",4,6.51,1967,0,0,1,0,0,0
5251,Mahou Shoujo Pretty Sammy,"Comedy, Fantasy, Magic, Parody",3,6.51,4327,0,0,0,1,0,0
5252,Mahoutsukai Tai! vs. Shamanic Princess,"Comedy, Fantasy, Magic",1,6.51,820,0,0,0,1,0,0
5253,Mutsugo to Ouma no Monogatari,"Comedy, Parody",6,6.47,1489,0,0,1,0,0,0
5254,Natsu e no Tobira,"Drama, Romance, Shoujo, Shounen Ai",1,6.51,1975,1,0,0,0,0,0
5255,One Off,Slice of Life,4,6.5,9299,0,0,0,1,0,0
5256,Red Garden: Dead Girls,"Mecha, Mystery",1,6.51,5652,0,0,0,1,0,0
5257,Sakura Taisen: New York,"Adventure, Comedy, Supernatural",6,6.51,1769,0,0,0,1,0,0
5258,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,"Action, Comedy, Historical, Military, Samurai",12,6.51,1006,0,0,0,0,0,1
5259,Silent Mobius: The Motion Picture,"Adventure, Sci-Fi, Supernatural",1,6.51,2194,1,0,0,0,0,0
5260,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,"Comedy, School, Shoujo, Shounen Ai, Slice of Life",1,6.51,814,0,0,0,0,1,0
5261,Tetsuwan Atom: Uchuu no Yuusha,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",1,6.51,661,1,0,0,0,0,0
5262,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",53,6.51,341,0,0,0,0,0,1
5263,Trigger-chan,Action,1,6.51,5051,0,0,1,0,0,0
5264,X-Men,"Action, Drama, Super Power",12,6.51,15653,0,0,0,0,0,1
5265,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,"Comedy, Ecchi, Magic",4,6.51,3560,0,0,0,1,0,0
5266,Arslan Senki (TV): Dakkan no Yaiba,"Action, Adventure, Drama, Fantasy, Historical, Supernatural",1,6.5,6686,0,0,0,0,1,0
5267,Ashita no Joe Pilots,"Drama, Sports",2,6.5,953,0,0,0,0,1,0
5268,Ashita Tenki ni Naare,Sports,47,6.5,297,0,0,0,0,0,1
5269,Ayakashi,"Action, Fantasy, Horror, Sci-Fi",12,6.5,20882,0,0,0,0,0,1
5270,Bad Boys,Comedy,5,6.5,584,0,0,0,1,0,0
5271,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",52,6.5,14694,0,0,0,0,0,1
5272,Black Jack: Karte NG Extras,Comedy,1,6.5,612,0,0,0,0,1,0
5273,Bronze: Kouji Nanjo Cathexis,"Music, Shounen Ai",1,6.5,2929,0,0,0,1,0,0
5274,Burn Up! W,"Comedy, Ecchi, Mecha, Sci-Fi, Shounen",4,6.5,5750,0,0,0,1,0,0
5275,Captain Earth,"Action, Mecha, Romance, Sci-Fi, Space",25,6.5,43137,0,0,0,0,0,1
5276,Choujin Sentai Baratack,"Adventure, Mecha, Sci-Fi",31,6.5,330,0,0,0,0,0,1
5277,Choujuu Kishin Dancougar: Ushinawareta Monotachi e no Requiem,"Action, Drama, Mecha",1,6.5,653,0,0,0,1,0,0
5278,Choujuushin Gravion,"Action, Comedy, Mecha, Sci-Fi, Shounen",13,6.5,8364,0,0,0,0,0,1
5279,Classroom☆Crisis Special,"School, Sci-Fi",1,6.5,2738,0,0,0,0,1,0
5280,Duel Masters Cross Shock,"Action, Adventure, Comedy, Shounen",50,6.5,920,0,0,0,0,0,1
5281,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,"Comedy, Ecchi, Parody, School, Shounen",1,6.5,3456,0,0,0,1,0,0
5282,Escha &amp; Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Fantasy,12,6.5,37885,0,0,0,0,0,1
5283,Final Fantasy: The Spirits Within,Sci-Fi,1,6.5,53822,1,0,0,0,0,0
5284,Gag Manga Biyori: Jump Festa 2002 Special,Comedy,1,6.5,513,0,0,0,0,1,0
5285,Galilei Donna,"Action, Adventure, Sci-Fi",11,6.5,39413,0,0,0,0,0,1
5286,HaruChika: Haruta to Chika wa Seishun suru,"Mystery, Romance, School, Slice of Life",12,6.5,49971,0,0,0,0,0,1
5287,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life",1,6.5,421,0,0,0,0,1,0
5288,Juusenki L-Gaim III: Full Metal Soldier,"Action, Mecha, Sci-Fi, Shounen",1,6.5,517,0,0,0,1,0,0
5289,Kara no Kyoukai: Manner Movies,"Action, Comedy",7,6.49,5367,1,0,0,0,0,0
5290,Kiniro no Corda: Blue♪Sky,"Harem, Music, School, Shoujo",12,6.5,15742,0,0,0,0,0,1
5291,Mobile Suit SD Gundam Mk II,"Mecha, Parody, Sci-Fi",3,6.5,2112,0,0,0,1,0,0
5292,Ninja Hattori-kun (2012),Comedy,52,6.5,282,0,0,0,0,0,1
5293,Phantasy Star Online 2 The Animation,"Action, Game, School, Sci-Fi",12,6.5,32470,0,0,0,0,0,1
5294,Pure-tou no Nakama-tachi,"Fantasy, Kids",26,6.5,386,0,0,0,0,0,1
5295,Queen&#039;s Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",12,6.5,21706,0,0,0,0,0,1
5296,RahXephon Interlude: Her and Herself/Thatness and Thereness,"Drama, Psychological, Sci-Fi",1,6.5,5090,0,0,0,1,0,0
5297,Sanctuary,"Action, Drama, Police, Seinen, Thriller",1,6.5,1514,0,0,0,1,0,0
5298,Seikimatsu★Darling,"Comedy, Drama, Romance, Shounen Ai",1,6.5,4816,0,0,0,1,0,0
5299,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,"Adventure, Comedy, Magic",1,6.51,216,0,0,0,0,1,0
5300,Shin Mashin Eiyuuden Wataru Majinzan,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi",2,6.5,213,0,0,0,1,0,0
5301,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",13,6.5,15796,0,0,0,0,0,1
5302,Toshi wo Totta Wani,Drama,1,6.5,1638,1,0,0,0,0,0
5303,Wanpaku Ouji no Orochi Taiji,Adventure,1,6.5,704,1,0,0,0,0,0
5304,Yagami-kun no Katei no Jijou,Comedy,3,6.5,647,0,0,0,1,0,0
5305,Yoshinaga-san&#039;chi no Gargoyle Specials,"Adventure, Comedy, Fantasy",5,6.5,867,0,0,0,0,1,0
5306,Yurumates,"Comedy, Seinen, Slice of Life",1,6.5,4549,0,0,0,1,0,0
5307,11eyes,"Action, Ecchi, Super Power, Supernatural",12,6.49,133971,0,0,0,0,0,1
5308,A-Ko The Versus,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",2,6.49,2457,0,0,0,1,0,0
5309,Akage no Anne Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",2,6.49,331,0,0,0,0,1,0
5310,Arata naru Sekai: World&#039;s/Start/Load/End,Sci-Fi,1,6.49,13647,0,0,0,1,0,0
5311,Attack No.1: Namida no Sekai Senshuken,"Drama, Shoujo, Sports",1,6.49,248,1,0,0,0,0,0
5312,Boukensha: The Man Was from Spain,"Adventure, Historical",26,6.49,496,0,0,0,0,0,1
5313,Catman Series II,"Comedy, Fantasy, Slice of Life",8,6.49,755,0,0,1,0,0,0
5314,D.C.III: Da Capo III Special,"Drama, Music, Romance, School",1,6.49,3008,0,0,0,0,1,0
5315,Daisuki! Hello Kitty,"Fantasy, Kids",26,6.49,1468,0,0,0,0,0,1
5316,Di Gi Charat: Kuchi Kara Bazooka,Comedy,1,6.49,1249,0,0,0,0,1,0
5317,Dorami-chan: Mini-Dora SOS!!!,"Fantasy, Kids",1,6.49,178,1,0,0,0,0,0
5318,Fabre-sensei wa Meitantei,Mystery,26,6.49,298,0,0,0,0,0,1
5319,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",13,6.49,8643,0,0,0,0,0,1
5320,Geobreeders: File-X Chibi Neko Dakkan,"Adventure, Comedy, Shounen, Supernatural",3,6.49,1636,0,0,0,1,0,0
5321,Guskou Budori no Denki,Drama,1,6.49,628,1,0,0,0,0,0
5322,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police",24,6.49,61410,0,0,0,0,0,1
5323,Haou Daikei Ryuu Knight: Adeu Legend Final,"Adventure, Comedy, Fantasy, Mecha, Parody",1,6.49,435,0,0,0,1,0,0
5324,Happy Seven: The TV Manga,"Comedy, Fantasy",13,6.49,3287,0,0,0,0,0,1
5325,Himesama Goyoujin,Comedy,12,6.49,1623,0,0,0,0,0,1
5326,Himitsu no Akko-chan,"Magic, School, Shoujo",94,6.49,1085,0,0,0,0,0,1
5327,Jigokudou Reikai Tsuushin,"Fantasy, Horror",1,6.49,479,0,0,0,1,0,0
5328,Kyoushoku Soukou Guyver,"Action, Horror, Sci-Fi, Super Power",1,6.49,3185,1,0,0,0,0,0
5329,Magnerobo Ga-Keen,"Action, Mecha, Sci-Fi",39,6.49,416,0,0,0,0,0,1
5330,Mahou no Tenshi Creamy Mami: Long Goodbye,"Comedy, Fantasy, Magic, Romance, Shoujo",1,6.49,476,0,0,0,1,0,0
5331,Mahoutsukai Sally,"Fantasy, Magic, School, Shoujo",109,6.49,1478,0,0,0,0,0,1
5332,Miyamoto Musashi: Souken ni Haseru Yume,"Action, Historical, Martial Arts, Samurai",1,6.49,3721,1,0,0,0,0,0
5333,Nana Toshi Monogatari: Hokkyokukai Sensen,"Drama, Sci-Fi",2,6.49,1085,0,0,0,1,0,0
5334,Nuwa Chengzhang Riji,"Comedy, Fantasy",30,6.49,3106,0,0,0,0,0,1
5335,Onboro Film,"Comedy, Parody",1,6.49,1507,1,0,0,0,0,0
5336,Penguin Musume♥Heart Special,"Comedy, Ecchi, School, Slice of Life",1,6.49,2564,0,0,0,0,1,0
5337,Pokemon XY: New Year Special,"Action, Adventure, Comedy, Fantasy, Kids",1,6.49,2270,0,0,0,0,1,0
5338,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,"Adventure, Comedy, Fantasy, Kids",1,6.49,1701,0,0,0,1,0,0
5339,Recorder to Randoseru Mi☆ Special,"Comedy, School, Seinen, Slice of Life",1,6.49,2752,0,0,0,0,1,0
5340,Shouwa Monogatari (Movie),"Drama, Historical",1,6.49,878,1,0,0,0,0,0
5341,Sketchbook: Full Color&#039;s Picture Drama,"Comedy, Slice of Life",6,6.49,1487,0,0,0,0,1,0
5342,Space Fantasia 2001 Nights,"Drama, Sci-Fi, Seinen, Space",1,6.49,1284,0,0,0,1,0,0
5343,Space☆Dandy 2nd Season Picture Drama,"Comedy, Sci-Fi, Space",3,6.49,1150,0,0,0,0,1,0
5344,Zetsumetsu Kigu Shoujo: Amazing Twins,"Magic, Slice of Life",2,6.49,7418,0,0,0,1,0,0
5345,Zou no Senaka: Tabidatsu Hi,"Drama, Seinen, Slice of Life",1,6.49,136,0,0,0,1,0,0
5346,Ajimu: Kaigan Monogatari,"Comedy, Drama, Romance, School",4,6.48,9102,0,0,1,0,0,0
5347,B-Densetsu! Battle Bedaman Enkon,"Adventure, Comedy, Kids, Shounen",51,6.48,2512,0,0,0,0,0,1
5348,Black Jack: Dr. Pinoko no Mori no Bouken,Comedy,1,6.48,1272,0,0,0,0,1,0
5349,Buta,"Adventure, Comedy, Fantasy, Historical",1,6.48,4850,1,0,0,0,0,0
5350,Cluster Edge,"Action, Fantasy, Military, Sci-Fi",25,6.48,6995,0,0,0,0,0,1
5351,Dog Days&#039;&#039;: Gravure Talk,"Comedy, Fantasy",4,6.48,748,0,0,0,0,1,0
5352,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,"Comedy, Sci-Fi, Shounen",1,6.48,557,1,0,0,0,0,0
5353,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",1,6.48,340,1,0,0,0,0,0
5354,Ghost in the Shell: Arise - Logicoma Specials,"Mecha, Sci-Fi",4,6.48,3083,0,0,0,0,1,0
5355,Haou Taikei Ryuu Knight: Adeu Legend,"Action, Adventure, Fantasy, Mecha",13,6.48,617,0,0,0,1,0,0
5356,Little El Cid no Bouken,"Adventure, Historical, Kids",26,6.48,274,0,0,0,0,0,1
5357,Lupin III: Secret File,"Adventure, Comedy, Shounen",1,6.48,1994,0,0,0,1,0,0
5358,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi",47,6.48,632,0,0,0,0,0,1
5359,Mahou no Mako-chan,"Fantasy, Magic, Romance, Shoujo",48,6.48,678,0,0,0,0,0,1
5360,Manga Nippon Mukashibanashi (1976),"Fantasy, Historical",1471,6.48,406,0,0,0,0,0,1
5361,Marie &amp; Gali,Comedy,40,6.48,2373,0,0,0,0,0,1
5362,Nanako SOS,"Comedy, Parody, Romance, Super Power",39,6.48,587,0,0,0,0,0,1
5363,NG Knight Ramune &amp; 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,"Adventure, Comedy, Fantasy, Mecha, Shounen",3,6.48,440,0,0,0,1,0,0
5364,Nozomi Witches,"Romance, Sports",3,6.48,556,0,0,0,1,0,0
5365,Ojarumaru,"Adventure, Comedy, Fantasy",Unknown,6.48,515,0,0,0,0,0,1
5366,Ozanari Dungeon: Kaze no Tou,"Action, Adventure, Comedy, Fantasy",3,6.48,635,0,0,0,1,0,0
5367,Queen&#039;s Blade: Grimoire,"Action, Adventure, Ecchi, Fantasy",2,6.48,3831,0,0,0,1,0,0
5368,Robot Girls Z Specials,"Comedy, Mecha, Parody",3,6.48,1592,0,0,0,0,1,0
5369,Saint Beast: Kouin Jojishi Tenshi Tan,Fantasy,13,6.48,4707,0,0,0,0,0,1
5370,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,"Demons, Supernatural",1,6.48,226,0,0,0,1,0,0
5371,Senran Kagura,"Action, Comedy, Ecchi, School",12,6.48,55607,0,0,0,0,0,1
5372,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,"Comedy, Fantasy, Supernatural",3,6.48,2190,0,0,0,0,1,0
5373,Sousei no Aquarion Special,"Comedy, Mecha",1,6.48,1419,0,0,0,0,1,0
5374,Stratos 4: Logbook,"Action, Ecchi, Sci-Fi",1,6.48,1090,0,0,0,0,1,0
5375,Super Street Fighter IV,"Action, Adventure, Shounen",1,6.48,4498,0,0,0,1,0,0
5376,Tentou Mushi no Uta,"Drama, Slice of Life",104,6.48,249,0,0,0,0,0,1
5377,The☆Doraemons: Goal! Goal! Goal!!,"Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports",1,6.48,496,1,0,0,0,0,0
5378,Track City,"Action, Cars",26,6.48,393,0,0,0,0,0,1
5379,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",6,6.48,2346,0,0,0,1,0,0
5380,Wonder Garden,Fantasy,1,6.48,2855,0,0,1,0,0,0
5381,Yotsunoha,"Romance, School",2,6.48,8565,0,0,0,1,0,0
5382,AD Police,"Adventure, Dementia, Mecha, Mystery, Police, Psychological, Sci-Fi, Thriller",3,6.47,6112,0,0,0,1,0,0
5383,Ai no Wakakusa Monogatari Specials,"Drama, Historical, Slice of Life",2,6.47,265,0,0,0,0,1,0
5384,Bubuki Buranki,"Action, Drama, Mecha, Sci-Fi",12,6.47,44978,0,0,0,0,0,1
5385,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,"Comedy, Sci-Fi, Shounen",1,6.47,537,1,0,0,0,0,0
5386,Heroman Specials,"Action, Sci-Fi, Shounen",3,6.47,1879,0,0,0,0,1,0
5387,King of Fighters: Another Day,"Adventure, Drama, Shounen",4,6.47,8497,0,0,1,0,0,0
5388,Kishin Heidan,"Adventure, Historical, Mecha, Sci-Fi",7,6.47,1102,0,0,0,1,0,0
5389,Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",1,6.47,992,0,0,0,0,1,0
5390,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",6,6.47,6760,0,0,0,1,0,0
5391,Madonna,"Comedy, School, Sports",2,6.47,849,0,0,0,1,0,0
5392,Makyou Densetsu Acrobunch,"Mecha, Sci-Fi, Shounen",24,6.47,318,0,0,0,0,0,1
5393,Maze☆Bakunetsu Jikuu: Hot Springs,"Action, Comedy, Ecchi, Fantasy",1,6.47,646,0,0,0,0,1,0
5394,Memory (ONA),"Drama, Military, Sci-Fi, Slice of Life",1,6.47,1505,0,0,1,0,0,0
5395,Ookamikakushi,"Action, Horror, Mystery, Supernatural",12,6.47,51323,0,0,0,0,0,1
5396,Ookii 1 Nensei to Chiisana 2 Nensei,Adventure,1,6.47,2830,1,0,0,0,0,0
5397,Pokemon XY: Odemashi Ko Majin Hoopa,"Action, Fantasy, Kids",1,6.47,1829,0,0,0,1,0,0
5398,Rail Wars!,"Action, Ecchi, Police",12,6.47,85487,0,0,0,0,0,1
5399,Robotan (1986),"Comedy, Kids",33,6.47,294,0,0,0,0,0,1
5400,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",52,6.47,1286,0,0,0,0,0,1
5401,Sol Bianca,"Action, Adventure, Sci-Fi, Space",2,6.47,2723,0,0,0,1,0,0
5402,Sore ga Seiyuu!: Petit Uchiage,"Comedy, Slice of Life",1,6.47,1651,0,0,0,0,1,0
5403,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi",3,6.47,1099,0,0,0,1,0,0
5404,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",12,6.47,4967,0,0,0,0,0,1
5405,To Heart Omake,"Comedy, Harem, School, Slice of Life",6,6.47,2007,0,0,0,0,1,0
5406,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural",1,6.47,465,0,0,0,0,1,0
5407,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",12,6.47,13827,0,0,0,0,0,1
5408,Zenryoku Usagi,"Comedy, Kids",52,6.47,613,0,0,0,0,0,1
5409,Akuma-kun,"Adventure, Fantasy, Horror, Magic, Supernatural",42,6.46,382,0,0,0,0,0,1
5410,Bakuon!! OVA,"Cars, Seinen, Slice of Life, Sports",2,6.46,4572,0,0,0,1,0,0
5411,Battle Spirits: Double Drive,"Action, Kids",Unknown,6.46,515,0,0,0,0,0,1
5412,Danchigai Special,"Comedy, Slice of Life",1,6.46,8000,0,0,0,0,1,0
5413,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen",1,6.46,557,1,0,0,0,0,0
5414,DT Eightron,"Action, Sci-Fi, Shounen",26,6.46,931,0,0,0,0,0,1
5415,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",51,6.46,3863,0,0,0,0,0,1
5416,Getter Robo Go,"Action, Adventure, Mecha, Military, Shounen",50,6.46,696,0,0,0,0,0,1
5417,Jean Valjean Monogatari,Drama,1,6.46,422,0,0,0,0,1,0
5418,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,1,6.46,431,0,0,0,0,1,0
5419,Kappa no Kaikata,Comedy,26,6.46,1209,0,0,0,0,0,1
5420,Kuttsukiboshi,"Drama, Romance, Shoujo Ai, Supernatural",2,6.46,21805,0,0,0,1,0,0
5421,Megami Kouhosei Special Curriculum,"Action, Mecha, Military, Sci-Fi, Space",1,6.46,3710,0,0,0,1,0,0
5422,Midori-ko,"Dementia, Drama",1,6.46,609,1,0,0,0,0,0
5423,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space",2,6.46,7336,0,0,0,1,0,0
5424,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy",13,6.46,311,0,0,0,0,0,1
5425,Nekota no Koto ga Kininatte Shikatanai. (ONA),"School, Shoujo",4,6.46,546,0,0,1,0,0,0
5426,Ocha-ken: Chokotto Monogatari,"Comedy, Kids",26,6.46,647,0,0,0,0,0,1
5427,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space",2,6.46,734,0,0,0,1,0,0
5428,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",1,6.46,10024,0,0,0,0,1,0
5429,Onikirimaru,"Action, Demons, Martial Arts, Shounen",4,6.46,1174,0,0,0,1,0,0
5430,Perman,"Adventure, Comedy",54,6.46,499,0,0,0,0,0,1
5431,Popotan,"Comedy, Drama, Ecchi, Supernatural",12,6.46,15230,0,0,0,0,0,1
5432,Push,Parody,1,6.46,1272,0,0,0,0,1,0
5433,Reporter Blues,"Comedy, Mystery",52,6.46,315,0,0,0,0,0,1
5434,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","Comedy, Ecchi, Romance, Shounen, Supernatural",12,6.46,74320,0,0,0,0,0,1
5435,Sol Bianca: Taiyou no Fune,"Adventure, Mecha, Sci-Fi, Space",6,6.46,2947,0,0,0,1,0,0
5436,Sword Art Online: Sword Art Offline,Comedy,9,6.46,50012,0,0,0,0,1,0
5437,Tenrankai no E,Comedy,1,6.46,1065,1,0,0,0,0,0
5438,Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural",3,6.46,36352,0,0,0,1,0,0
5439,Umi Monogatari: Kanon to Iku Amamikoshima,Comedy,13,6.46,1087,0,0,0,0,1,0
5440,Watt Poe to Bokura no Ohanashi,"Adventure, Sci-Fi",1,6.46,179,0,0,0,1,0,0
5441,Yawara! Sore Yuke Koshinuke Kids!!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",1,6.46,763,1,0,0,0,0,0
5442,Youkai Ningen Bem,Horror,26,6.46,440,0,0,0,0,0,1
5443,Ai no Wakakusa Yama Monogatari,Comedy,12,6.45,527,0,0,0,0,0,1
5444,Aru Hibi no CLAMP Gakuen Tanteidan,Comedy,13,6.45,685,0,0,0,0,1,0
5445,Asobi ni Iku yo!: Asobi ni Oide - Owari,Comedy,1,6.45,3380,0,0,0,0,1,0
5446,Attack No.1 (1970),"Drama, Shoujo, Sports",1,6.45,329,1,0,0,0,0,0
5447,Baby☆Love,"Comedy, Romance",1,6.45,3708,0,0,0,1,0,0
